FID,LSOA11CD,LSOA11NM,area,Census_Population_All_Ages,Population_Density,,house_price,Unemployment_Rate,qualification4,Mean_Household_Income,sumarea,agvarea,lnavgarea,count,greenratio,greenratio_sta,greratepre,Arson_and_Criminal_Damage,Burglary,Drug_Offences,Miscellaneous_Crimes_Against_Society,Possession_of_Weapons,Public_Order_Offences,Robbery,Theft,Vehicle_Offences,Vehicle_rate,vechicle_sta,Violence_Against_the_Person,总计,sumrate,分组,14.0773702
1972,E01002021,Haringey 022C,184690.8175,1479,18.54,,825000,4,777,72596.28,19771.759,6590.586333,8.793397597,3,10.70532865,-0.130434612,13.36832928,5,21,1,2,0,2,5,7,35,23.66463827,0.989204619,5,83,56.11899932,2,
1973,E01002022,Haringey 021B,201502.2885,1921,20.41,,312500,4.35,1079,60680.44,365.3683,365.3683,5.900905886,1,0.181322159,-0.81087628,0.190196929,29,35,8,2,4,18,48,149,28,14.5757418,0.051421478,75,396,206.142634,2,
1975,E01002024,Haringey 022D,159358.3881,1320,15.5,,630000,5.13,585,61065.25,48480.4173,48480.4173,10.78891523,1,30.42225632,1.144385882,36.72758886,4,21,3,1,1,8,7,18,14,10.60606061,-0.358166211,6,83,62.87878788,2,
1976,E01002025,Haringey 021D,401891.6293,1717,39.93,,1080000,4.33,948,80197.96,203404.7252,40680.94504,10.61351508,5,50.61183423,2.449766117,118.4651865,5,18,1,0,0,3,3,8,31,18.05474665,0.410381678,5,74,43.09842749,2,
1978,E01002027,Haringey 010A,110308.0785,1537,11.03,,285000,7.18,453,32607.24,14249.9252,14249.9252,9.564506937,1,12.918297,0.012647386,9.271259076,8,12,6,1,1,3,4,13,23,14.96421601,0.091503853,24,95,61.80871828,1,
1979,E01002028,Haringey 010B,121497.5505,1767,11.99,,275000,9.31,529,32822.32,4906.3766,4906.3766,8.498290985,1,4.038251453,-0.561502108,2.776670402,16,20,3,3,1,5,5,32,21,11.88455008,-0.22625296,48,154,87.15336729,1,
1980,E01002029,Haringey 016B,235700.4819,1725,23.52,,198000,8.09,467,29500.15,20025.4018,10012.7009,9.211609656,2,8.496122554,-0.273273357,11.60892858,48,31,43,9,10,65,50,259,49,28.4057971,1.47839259,229,793,459.7101449,1,
1983,E01002032,Haringey 010C,103169.2409,1813,10.53,,222500,9.89,402,27976.66,96.6102,96.6102,4.570684326,1,0.093642445,-0.816545312,0.053287479,17,14,11,3,2,19,4,31,37,20.40816327,0.653204823,47,185,102.0408163,1,
1985,E01002034,Haringey 037A,280724.8992,1859,28.26,,105000,19.24,244,22611.08,35.2041,35.2041,3.561162553,1,0.012540427,-0.821789056,0.018937117,53,44,48,12,15,53,36,153,82,44.10973642,3.098709158,194,690,371.1672942,1,
1986,E01002036,Haringey 002A,170398.9392,1619,17.15,,181000,15.96,216,24716.54,1.4274,1.4274,0.355854608,1,0.000837681,-0.82254571,0.000881655,13,28,22,5,2,9,8,18,61,37.67757875,2.435045639,57,223,137.7393453,1,
1987,E01002037,Haringey 002B,795584.2366,1832,79.63,,165500,22.82,267,24163.99,280264.9399,56052.98798,10.93405274,5,35.22756322,1.455078492,152.9830458,27,39,24,7,0,25,22,28,75,40.93886463,2.771541816,78,325,177.4017467,1,
1991,E01002041,Haringey 037C,126750.9959,1886,12.72,,210000,14.09,363,26646.87,1194.6766,1194.6766,7.0856308,1,0.942538235,-0.761658984,0.633444645,25,25,12,6,2,9,7,18,48,25.45068929,1.173487556,52,204,108.1654295,1,
1992,E01002042,Haringey 027A,239112.608,1459,24.14,,310000,6.47,470,34118.3,16028.2362,16028.2362,9.682107208,1,6.703216669,-0.389195736,10.98576847,13,24,7,2,4,7,9,39,35,23.98903358,1.022675399,105,245,167.9232351,1,
1995,E01002045,Haringey 026B,134878.2113,2199,13.93,,245000,13.94,518,30175.46,18266.367,18266.367,9.812816779,1,13.54285975,0.053029205,8.30666985,11,16,6,2,5,9,17,24,34,15.46157344,0.14282069,65,189,85.94815825,1,
1998,E01002048,Haringey 027D,122240.8199,1955,12.23,,295000,9.21,617,33463.62,12580.8925,12580.8925,9.439934474,1,10.29189145,-0.157165866,6.43523913,10,33,3,6,1,10,10,19,35,17.9028133,0.394705348,48,175,89.5140665,1,
1999,E01002049,Haringey 026D,127562.4581,1881,12.49,,238500,9.44,432,29786.42,17131.7812,17131.7812,9.748690567,1,13.43011216,0.04573938,9.107804997,6,21,6,2,2,3,10,16,26,13.82243488,-0.026303969,55,147,78.14992026,1,
2000,E01002050,Haringey 029A,109570.2051,1895,10.89,,313500,5.99,224,38667.44,4950.3219,4950.3219,8.507207884,1,4.517945272,-0.530486956,2.612307071,10,8,0,1,0,11,10,10,20,10.55408971,-0.363528516,28,98,51.71503958,1,
2002,E01002052,Haringey 029C,218547.0434,2020,21.39,,395000,9.22,234,36621.72,81660.0137,20415.00343,9.924025372,4,37.36495925,1.593274275,40.42574936,4,15,6,1,0,8,7,18,22,10.89108911,-0.328757259,29,110,54.45544554,1,
2003,E01002053,Haringey 032A,144205.991,1745,14.31,,209500,11.41,371,28266.17,18036.5831,18036.5831,9.800157369,1,12.50751302,-0.013912321,10.33615077,8,15,5,4,0,3,3,25,30,17.19197708,0.321361986,64,157,89.9713467,1,
2004,E01002054,Haringey 032B,81463.75087,1732,8.29,,195000,15.75,289,23815.58,490.4755,490.4755,6.195375329,1,0.602078219,-0.783671816,0.283184469,10,8,6,4,3,7,10,22,25,14.43418014,0.036815289,53,148,85.45034642,1,
2006,E01002056,Haringey 032C,211299.7422,1964,21.2,,235000,6.95,559,30217.01,16897.1139,5632.3713,8.636285823,3,7.996750835,-0.305560806,8.603418483,31,32,14,2,0,16,6,42,42,21.38492872,0.753986494,80,265,134.9287169,1,
2008,E01002058,Haringey 031D,155773.3126,1690,15.45,,300000,8.11,657,35720.69,5811.2129,2905.60645,7.974397408,2,3.730557439,-0.581396416,3.438587515,12,34,12,2,7,16,18,127,24,14.20118343,0.012774924,68,320,189.3491124,1,
2009,E01002059,Haringey 028C,233962.6396,1671,23.47,,499999,8.42,671,48930.87,16087.1079,16087.1079,9.685773479,1,6.875930246,-0.378028742,9.627233932,13,13,2,0,1,0,6,5,23,13.76421305,-0.032311238,26,89,53.26152005,2,
2012,E01002062,Haringey 034D,197365.2435,1874,19.85,,308475,4.72,1033,55795.43,18525.9565,9262.97825,9.133780901,2,9.38663575,-0.215696208,9.885782551,16,31,3,0,1,4,4,32,28,14.94130203,0.089139612,28,147,78.44183565,2,
2013,E01002063,Haringey 036B,138329.5931,1587,14.11,,295000,6.46,803,50120.18,11332.6205,11332.6205,9.335440616,1,8.192477292,-0.292905888,7.140907687,8,28,1,1,0,8,3,9,21,13.23251418,-0.087171389,26,105,66.16257089,2,
2014,E01002064,Haringey 036C,93206.97401,1514,9.33,,270000,7.86,617,37130.89,8009.4655,8009.4655,8.988379309,1,8.593204087,-0.266996439,5.290267834,8,22,5,2,1,5,5,25,25,16.51254954,0.25125934,25,123,81.24174373,1,
2015,E01002065,Haringey 036D,135973.2354,1666,13.41,,360000,5.76,927,47392.59,5614.0404,5614.0404,8.633025953,1,4.128783421,-0.55564866,3.369772149,19,41,6,1,2,11,23,44,26,15.6062425,0.157747497,55,228,136.8547419,2,
2016,E01002066,Haringey 025A,194016.8224,1843,19.7,,154000,10.98,355,26599.15,8792.2993,8792.2993,9.081631538,1,4.53172008,-0.52959633,4.770645307,27,18,13,2,3,23,35,101,30,16.27780792,0.227038938,112,364,197.5040695,1,
2020,E01002070,Haringey 024C,163875.7345,2038,16.18,,215000,9.53,580,31588.43,1892.3284,946.1642,6.852416127,2,1.154733741,-0.747939241,0.928522277,14,29,4,1,1,6,3,20,42,20.60843965,0.673869137,50,170,83.41511286,1,
2021,E01002071,Haringey 025C,108805.7824,1615,10.78,,175000,11.88,315,24531.04,221.6629,221.6629,5.401157759,1,0.203723456,-0.809427898,0.13725257,13,13,16,1,1,8,14,30,16,9.907120743,-0.430282119,82,194,120.123839,1,
2022,E01002072,Haringey 025D,177355.4568,1868,18.17,,128500,9.58,462,27471.96,4809.665,2404.8325,7.785235534,2,2.711878781,-0.647260249,2.574767131,25,36,20,3,5,24,34,42,47,25.16059957,1.143556392,93,329,176.124197,1,
2023,E01002073,Haringey 024D,111175.3608,1763,11.1,,217000,10.35,362,28335.65,4200.9305,4200.9305,8.343061327,1,3.778652453,-0.578286778,2.382830686,21,25,10,5,1,12,22,37,41,23.25581395,0.94702254,57,231,131.0266591,1,
2024,E01002074,Haringey 012A,130794.3904,2122,13.26,,152250,15.51,313,25390.97,6622.3239,6622.3239,8.79820163,1,5.063155905,-0.495235739,3.120793544,14,20,13,0,4,11,17,20,55,25.91894439,1.221801644,63,217,102.262017,1,
2025,E01002075,Haringey 015A,369352.3355,1777,37.31,,193000,12.71,310,26607.25,36292.3172,7258.46344,8.889923438,5,9.82593413,-0.18729287,20.42336365,22,19,4,2,0,4,11,21,40,22.50984806,0.870054533,57,180,101.2943163,1,
2027,E01002077,Haringey 012B,144385.2955,2079,14.12,,206000,12,272,23674.08,48.482,48.482,3.881192595,1,0.033578212,-0.820428834,0.023319865,20,27,31,8,7,43,51,201,54,25.97402597,1.227484905,176,618,297.2582973,1,
2028,E01002078,Haringey 015C,282256.4666,2194,28.25,,147000,10.91,476,28240.62,94699.5418,11837.44273,9.379022899,8,33.55088474,1.346670929,43.16296345,10,20,3,2,2,8,15,35,11,5.013673655,-0.935183038,45,151,68.82406563,1,
2029,E01002079,Haringey 012C,102944.6443,1642,10.5,,223000,10.99,317,31081.16,12581.8328,12581.8328,9.440009211,1,12.22194013,-0.032376363,7.66250475,8,9,5,2,1,3,6,16,46,28.01461632,1.438030953,51,147,89.52496955,1,
2030,E01002080,Haringey 015D,624910.5042,1593,62.94,,223000,8.87,381,31231.28,244048.5461,24404.85461,10.10253735,10,39.05335956,1.702439727,153.2005939,37,33,23,1,11,34,66,248,72,45.19774011,3.210968279,129,654,410.5461394,1,
2032,E01002082,Haringey 013A,194148.5859,1508,19.24,,0,15.65,186,22580.54,65118.8222,65118.8222,11.08396891,1,33.54071414,1.346013337,43.18224284,12,13,11,1,3,7,8,11,23,15.25198939,0.12119602,45,134,88.85941645,1,
2033,E01002083,Haringey 019A,156264.6566,1440,15.39,,310000,6.83,411,35954.17,32898.7666,32898.7666,10.40119045,1,21.05323578,0.538621151,22.84636569,3,29,6,0,1,4,4,11,29,20.13888889,0.625421365,22,109,75.69444444,1,
2034,E01002084,Haringey 019B,303528.7013,1623,30.55,,241500,7.81,476,33766.16,120413.1477,30103.28693,10.31238965,4,39.67109113,1.742379867,74.19171146,18,34,6,2,5,13,16,26,31,19.1004313,0.518274362,63,214,131.8545903,1,
2035,E01002085,Haringey 019C,129420.3514,2168,13.05,,285000,8.51,662,31464.92,388.958,388.958,5.963471369,1,0.300538513,-0.80316821,0.179408672,15,34,27,6,6,32,33,83,31,14.29889299,0.022856498,111,378,174.3542435,1,
2036,E01002086,Haringey 013B,240191.0057,1646,24.48,,288500,12.12,376,29365.56,113940.1281,37980.0427,10.54481611,3,47.43730007,2.244512983,69.22243505,2,22,6,3,3,7,18,11,24,14.58080194,0.051943578,47,143,86.87727825,1,
2038,E01002088,Haringey 013C,212570.0259,1853,21.05,,310000,7.46,524,33480.46,54223.5594,54223.5594,10.90087077,1,25.5085632,0.826685438,29.26257928,14,20,6,8,3,14,9,39,26,14.03130059,-0.004753415,64,203,109.5520777,1,
2040,E01002090,Haringey 005A,229260.472,1601,22.57,,250000,9.89,234,29747.43,1915.8078,638.6026,6.459282352,3,0.835646801,-0.768570172,1.19663198,15,28,3,2,0,5,5,27,50,31.23048095,1.769840611,52,187,116.8019988,1,
2042,E01002092,Haringey 006B,200757.249,1697,20.64,,136000,12.55,309,26377.63,422.6555,422.6555,6.046557426,1,0.210530629,-0.808987773,0.249060401,12,21,11,3,3,11,13,22,35,20.6246317,0.675539817,46,177,104.3017089,1,
2043,E01002093,Haringey 005B,223328.687,1795,22.81,,186250,12.17,218,25348.19,18286.8007,18286.8007,9.813934805,1,8.188290068,-0.293176618,10.1876327,14,22,7,1,4,17,9,86,34,18.94150418,0.501876422,70,264,147.0752089,1,
2044,E01002094,Haringey 006C,249711.4779,1554,25.26,,216000,12.39,255,27540.61,6223.1614,6223.1614,8.73603332,1,2.492140711,-0.661467665,4.004608366,8,19,11,1,2,6,8,5,33,21.23552124,0.738570781,41,134,86.22908623,1,
2045,E01002095,Haringey 006D,285775.8024,1644,28.36,,212500,13.77,260,27606.82,87817.9119,43908.95595,10.68987359,2,30.72965281,1.164260953,53.41722135,25,14,14,2,0,11,16,39,52,31.63017032,1.811080155,60,233,141.7274939,1,
2048,E01002098,Haringey 007A,196216.804,1349,19.59,,284000,7.2,541,40743.2,11165.5644,2791.3911,7.934295353,4,5.69042211,-0.454679126,8.276919496,13,18,10,5,4,7,6,39,24,17.79095626,0.383164053,55,181,134.1734618,1,
2049,E01002099,Haringey 008A,158558.8727,2108,15.82,,162500,13.98,375,24477.99,235.4537,235.4537,5.461514291,1,0.148496073,-0.812998688,0.111695304,14,21,19,2,3,6,9,28,12,5.69259962,-0.865132144,50,164,77.79886148,1,
2050,E01002100,Haringey 008B,141125.025,1909,14.14,,212000,8.76,412,29763.23,2849.6788,2849.6788,7.954961565,1,2.019258313,-0.692042417,1.492759979,6,31,11,1,3,10,9,23,44,23.04871661,0.925654445,53,191,100.0523834,1,
2051,E01002101,Haringey 007B,203604.0051,1916,20.57,,250000,7.84,487,34316.62,45346.8138,22673.4069,10.02894801,2,22.27206374,0.617425866,23.66743935,8,6,4,1,0,2,4,8,27,14.09185804,0.001494841,24,84,43.84133612,1,
2052,E01002102,Haringey 007C,318399.8202,1882,31.84,,345000,8.46,602,34257.94,108305.1254,54152.5627,10.89956058,2,34.01544804,1.376707799,57.5478881,7,21,12,3,4,15,4,32,26,13.81509033,-0.027061771,61,185,98.29968119,1,
2053,E01002103,Haringey 008C,172940.636,1862,17.17,,280000,6.41,464,33325.39,16189.9602,5396.6534,8.5935343,3,9.36157087,-0.217316807,8.69493029,16,27,15,3,1,10,9,31,29,15.57465091,0.154487909,59,200,107.4113856,1,
2054,E01002104,Haringey 008D,170526.3938,1436,16.97,,270000,10.25,379,32270.73,27899.5876,13949.7938,9.543220006,2,16.36086178,0.235230347,19.42868217,6,24,15,1,2,10,18,13,29,20.19498607,0.631209416,23,141,98.18941504,1,
2055,E01002105,Haringey 007D,124676.8009,2052,13.11,,317500,8.09,602,31142.62,9940.5314,4970.2657,8.511228578,2,7.973040153,-0.307093847,4.844313548,22,14,26,5,5,22,28,73,29,14.13255361,0.005693768,88,312,152.0467836,1,
2056,E01002106,Harrow 008A,267801.2195,2027,26.8,,321500,6.08,525,43110.71,879.4549,439.72745,6.086155103,2,0.328398393,-0.801366898,0.433870202,6,20,6,1,0,3,4,3,19,9.373458313,-0.485344869,22,84,41.44055254,1,
2057,E01002107,Harrow 012A,282724.746,1774,28.36,,335000,4.19,522,49747.95,16.8921,16.8921,2.826846057,1,0.005974751,-0.822213567,0.009522041,15,14,1,2,0,4,0,6,11,6.200676437,-0.812709292,28,81,45.65952649,2,
2059,E01002109,Harrow 008C,507612.3972,1789,50.96,,497000,3.68,651,60148.87,101494.6655,50747.33275,10.83461434,2,19.99452063,0.470168713,56.73262465,5,29,2,0,0,3,2,9,15,8.384572387,-0.587377118,16,81,45.27669089,2,
2060,E01002110,Harrow 008D,245778.5464,1762,24.35,,461250,4.65,511,50752.06,2529.5695,2529.5695,7.835804409,1,1.029206795,-0.75605533,1.435624007,3,20,5,2,0,4,0,5,16,9.080590238,-0.5155627,10,65,36.88989784,2,
2061,E01002111,Harrow 008E,278114.7108,2172,27.24,,307500,7.59,527,40075.77,18713.7915,4678.447875,8.450721683,4,6.728803179,-0.387541411,8.615926105,9,14,5,1,2,12,2,66,24,11.04972376,-0.312389496,54,189,87.01657459,1,
2062,E01002112,Harrow 001A,777079.6186,1890,78.33,,670000,1.99,680,62539.28,212693.7538,26586.71923,10.18816709,8,27.37090881,0.947097521,112.5363777,5,13,5,0,0,5,3,14,14,7.407407407,-0.688200012,23,82,43.38624339,2,
2063,E01002113,Harrow 002A,617837.6831,1547,61.55,,316500,5.69,533,51815.89,128581.7259,21430.28765,9.972560511,6,20.81157065,0.522996015,83.11682346,3,19,4,1,0,4,1,14,14,9.049773756,-0.518742314,18,78,50.42016807,2,
2064,E01002114,Harrow 001B,2889128.786,1993,288.54,,295000,5.86,610,37842.95,829630.5451,55308.70301,10.92068555,15,28.71559582,1.034039797,416.2722253,7,22,4,3,0,7,0,13,10,5.017561465,-0.934781898,29,95,47.66683392,1,
2065,E01002115,Harrow 002B,347622.2512,1509,34.43,,330000,5.78,509,48709.91,73132.5198,14626.50396,9.590590502,5,21.03792825,0.537631425,48.46422783,2,14,2,0,0,1,1,1,9,5.964214712,-0.837107174,18,48,31.80914513,1,
2066,E01002116,Harrow 002C,305416.7591,1668,30.49,,350000,2.29,647,55512.15,7757.4171,3878.70855,8.263257529,2,2.539944803,-0.658376837,4.650729676,5,9,1,0,0,1,1,4,13,7.793764988,-0.648336027,14,48,28.77697842,2,
2067,E01002117,Harrow 002D,423577.3398,2105,42.54,,300000,5.08,670,44892.74,42776.7413,21388.37065,9.970602626,2,10.09892109,-0.169642586,20.3214923,14,8,0,1,1,6,11,23,10,4.750593824,-0.962327349,65,139,66.03325416,2,
2068,E01002118,Harrow 002E,270909.7399,1759,27.26,,257500,7.85,507,35672.58,39665.1983,19832.59915,9.895082285,2,14.64148107,0.124061822,22.54985691,15,15,5,4,1,9,2,12,11,6.253553155,-0.807253526,39,113,64.24104605,1,
2069,E01002119,Harrow 007A,238613.5478,1708,23.38,,250000,7.21,433,34535.82,5008.038,1669.346,7.420187212,3,2.098807065,-0.686899102,2.932106557,17,10,1,4,0,8,9,24,17,9.953161593,-0.425531671,52,142,83.1381733,1,
2070,E01002120,Harrow 007B,171566.5973,1296,17.12,,179950,10.16,265,29522.19,26789.4061,8929.802033,9.097149505,3,15.61458146,0.18697874,20.67083804,6,19,2,2,0,1,4,7,11,8.487654321,-0.576741228,29,81,62.5,1,
2071,E01002121,Harrow 007C,280649.6052,1761,28.25,,305000,7.95,454,36300.55,99680.9089,24920.22723,10.12343509,4,35.51792236,1.473851994,56.60471829,5,5,3,1,0,4,4,4,6,3.407155026,-1.100942005,20,52,29.52867689,1,
2072,E01002122,Harrow 007D,202366.8051,1706,20.42,,275000,6.22,423,36414.77,30615.1138,30615.1138,10.32924908,1,15.12852554,0.155552239,17.94555322,11,10,1,2,0,3,1,13,14,8.206330598,-0.605767925,15,70,41.03165299,1,
2074,E01002124,Harrow 010A,169208.701,1769,16.8,,270000,6.74,368,33136.52,313.7366,313.7366,5.74855378,1,0.185413988,-0.810611718,0.177352516,7,6,2,3,0,3,2,7,8,4.522328999,-0.985879483,25,63,35.61334087,1,
2076,E01002126,Harrow 023A,377134.6021,2781,37.95,,227500,6.78,1269,45960.85,10464.3038,5232.1519,8.562577926,2,2.774686741,-0.643199329,3.762784538,17,36,25,5,7,33,9,83,23,8.270406329,-0.599156656,110,348,125.1348436,2,
2077,E01002127,Harrow 023B,271662.3761,1687,27.74,,300000,5.8,710,46026.66,2565.9461,2565.9461,7.850082539,1,0.944534954,-0.761529884,1.521011322,8,18,6,2,2,1,2,6,10,5.927682276,-0.840876553,33,88,52.16360403,2,
2078,E01002128,Harrow 020A,187653.5342,2025,18.29,,250000,6.29,721,37711.86,2263.8088,2263.8088,7.724803983,1,1.206376852,-0.744600197,1.117930272,5,12,10,3,1,9,3,19,5,2.469135802,-1.197725879,48,115,56.79012346,1,
2079,E01002129,Harrow 023C,411080.1653,2043,41.04,,255050,6.27,868,42672.83,68650.2171,11441.70285,9.345020104,6,16.69995852,0.257155034,33.60265154,33,30,20,2,5,67,38,593,34,16.64219285,0.264635806,164,986,482.6235928,2,
2080,E01002130,Harrow 020B,333304.5717,2260,33.21,,213250,6.26,751,35003.19,48.6563,48.6563,3.884781297,1,0.01459815,-0.821656011,0.021529336,43,44,17,1,8,46,18,287,20,8.849557522,-0.539400422,181,665,294.2477876,1,
2081,E01002131,Harrow 023D,163820.5092,1624,16.43,,340000,7.68,429,32740.32,933.0459,933.0459,6.838454396,1,0.569553778,-0.785774721,0.574535653,7,2,3,1,0,7,1,7,7,4.310344828,-1.007751795,28,63,38.79310345,1,
2082,E01002132,Harrow 029A,399902.7195,2012,40.55,,325000,5.12,928,56667.74,8792.4782,4396.2391,8.388504704,2,2.198654265,-0.680443367,4.370018986,8,15,3,0,0,3,1,14,23,11.43141153,-0.273007338,31,98,48.70775348,2,
2083,E01002133,Harrow 027A,391216.8745,2031,39.48,,249000,8.2,504,29766.48,9396.6407,2349.160175,7.761813171,4,2.401900663,-0.667302239,4.626607927,28,19,34,5,5,24,4,28,25,12.30920729,-0.18243726,94,266,130.9699655,1,
2085,E01002135,Harrow 029C,424716.9597,1765,42.07,,282500,5.56,515,36417.84,305.2946,305.2946,5.721277212,1,0.071881895,-0.817952265,0.172971445,11,15,1,0,0,13,5,17,26,14.73087819,0.067428293,52,140,79.32011331,1,
2086,E01002136,Harrow 027B,369937.9776,1741,37.11,,305000,5.9,534,41229.18,3999.7937,1999.89685,7.600850883,2,1.081206565,-0.752693225,2.29741166,18,12,16,1,6,9,3,27,24,13.78518093,-0.030147793,53,169,97.07064905,1,
2087,E01002137,Harrow 029D,599482.9366,1708,59.3,,336500,2.74,540,65386.98,46486.1551,6640.8793,8.800999658,7,7.754375023,-0.321231891,27.21671844,9,8,3,0,0,3,2,25,18,10.53864169,-0.365122427,22,90,52.69320843,2,
2089,E01002139,Harrow 006A,233079.1423,1428,23.23,,213000,16.51,233,26008.61,38090.7835,4232.309278,8.350503052,9,16.34242478,0.234038281,26.67421814,4,4,8,1,0,14,1,10,15,10.50420168,-0.368675912,52,109,76.33053221,1,
2090,E01002140,Harrow 005A,255146.0755,1706,25.02,,275000,7.76,408,36231.55,40751.2505,20375.62525,9.922094625,2,15.97173322,0.210070795,23.88701671,14,18,2,1,1,0,2,17,15,8.792497069,-0.545287862,36,106,62.13364596,1,
2092,E01002142,Harrow 005C,360512.3228,1779,36.5,,250000,4.83,565,45534.78,28830.6005,14415.30025,9.576045439,2,7.997119288,-0.305536983,16.20607111,5,21,3,1,1,8,2,36,18,10.11804384,-0.408519287,30,125,70.26419337,1,
2093,E01002143,Harrow 005D,182975.0733,1571,18.08,,249000,9.63,340,34129.21,1700.8448,850.4224,6.745733167,2,0.929550003,-0.762498753,1.08265105,2,18,1,3,0,2,0,0,13,8.274984087,-0.598684328,20,59,37.55569701,1,
2094,E01002144,Harrow 004A,2956662.236,1571,295.98,,405500,4.72,470,52230.76,379051.775,22297.16324,10.01221474,17,12.82025963,0.006308668,241.2805697,4,7,36,2,0,4,5,14,16,10.1845958,-0.401652524,21,109,69.38255888,2,
2095,E01002145,Harrow 005E,315848.7284,1558,31.39,,320000,5.23,446,40945.7,44605.4672,6372.2096,8.759701564,7,14.12241468,0.090500991,28.62995327,6,14,1,0,1,4,1,11,13,8.344030809,-0.591560157,22,73,46.85494223,1,
2096,E01002146,Harrow 004B,853760.0692,1481,84.18,,451000,2.84,541,63499.14,53662.2817,13415.57043,9.504171284,4,6.285405424,-0.4162098,36.23381614,0,16,1,0,0,2,0,3,20,13.50438893,-0.059119628,6,48,32.41053342,2,
2097,E01002147,Harrow 004C,624832.6172,1369,62.57,,518500,3.13,524,68035.49,40522.6515,20261.32575,9.916469212,2,6.4853611,-0.403281437,29.60018371,1,15,1,1,0,0,0,3,17,12.41782323,-0.171230377,8,46,33.60116874,2,
2098,E01002148,Harrow 006B,332745.1501,1449,33.56,,441250,6.56,463,51954.85,3331.6227,1110.5409,7.012602473,3,1.001253572,-0.757862677,2.299256522,3,7,1,3,1,2,0,6,18,12.42236025,-0.170762252,8,49,33.81642512,1,
2099,E01002149,Harrow 004D,291505.8454,1361,29.47,,524000,3.29,571,71912.78,2545.3831,2545.3831,7.842036448,1,0.87318424,-0.766143146,1.870230051,1,12,0,0,0,0,0,2,17,12.49081558,-0.1636991,1,33,24.2468773,2,
2100,E01002150,Harrow 006C,419235.7632,1883,41.52,,253975,5.67,595,42714.82,9253.1787,9253.1787,9.132722415,1,2.207153948,-0.67989381,4.914061976,6,15,3,3,0,8,3,50,16,8.497079129,-0.575768786,38,142,75.41157727,1,
2101,E01002151,Harrow 006D,304160.2096,1526,30.45,,232500,12.87,286,28288.74,3411.6568,1705.8284,7.441806137,2,1.121664403,-0.750077377,2.235685976,19,18,2,0,0,4,2,12,11,7.208387942,-0.708734639,43,111,72.73918742,1,
2102,E01002152,Harrow 006E,462929.3963,1624,46.38,,484975,3.85,653,60788.05,4409.9045,4409.9045,8.391608313,1,0.95260844,-0.761007884,2.715458436,1,10,0,1,0,0,0,4,10,6.157635468,-0.817150216,12,38,23.39901478,2,
