LSOA11CD,LSOA11NM,sumarea,agvarea,count,Green_rate, Per_capita_green_area,Theft,Violence_Against_the_Person,sum
E01003540,Newham 029C,61487.0685,15371.76713,4,0.294520707,33.5445,17,45,170
E01003541,Newham 029D,22857.5033,11428.75165,2,0.149872077,12.21673079,10,49,141
E01003543,Newham 001A,444.0127,444.0127,1,0.002657871,0.179399071,28,54,192
E01003544,Newham 001B,1386.3802,1386.3802,1,0.009141515,0.71536646,15,50,140
E01003545,Newham 006A,22898.8178,7632.939267,3,0.133999108,13.25930388,5,35,104
E01003547,Newham 007A,737.1164,737.1164,1,0.004148597,0.380152862,12,35,111
E01003549,Newham 006C,5.9491,5.9491,1,4.99E-05,0.002826176,12,32,90
E01003550,Newham 001D,1159.2144,1159.2144,1,0.010136876,0.651244045,11,30,114
E01003551,Newham 009A,479.631,479.631,1,0.005048869,0.261664484,15,52,156
E01003552,Newham 016A,535.3959,535.3959,1,0.004954609,0.311457766,7,30,90
E01003558,Newham 008B,2285.9213,2285.9213,1,0.015270877,1.401545861,64,116,339
E01003574,Newham 017D,6078.5249,6078.5249,1,0.031865631,2.305090975,31,77,201
E01003575,Newham 005B,3362.6969,3362.6969,1,0.022945587,1.975732609,10,31,107
E01003576,Newham 002A,1443.5246,1443.5246,1,0.009987924,0.738753634,21,80,254
E01003577,Newham 005C,48921.9689,16307.32297,3,0.280186196,25.48019214,18,52,176
E01003578,Newham 003A,675360.3343,168840.0836,4,0.816375097,347.4075794,58,69,227
E01003580,Newham 005D,58850.3035,29425.15175,2,0.260979085,32.05354221,8,23,90
E01003584,Newham 003B,4636.5355,4636.5355,1,0.01418508,2.236630728,10,35,119
E01003586,Newham 003C,49105.8415,49105.8415,1,0.325212273,28.04445545,17,51,144
E01003587,Newham 004C,17575.0218,17575.0218,1,0.108870152,7.214705172,91,44,219
E01003589,Newham 011E,9.8033,9.8033,1,7.25E-05,0.005239604,12,26,88
E01003590,Newham 003D,91763.9256,30587.9752,3,0.354290643,57.85871728,19,36,127
E01003592,Newham 022B,8306.2193,8306.2193,1,0.057523865,4.509348154,20,50,168
E01003593,Newham 027D,11497.3473,5748.67365,2,0.106123815,7.417643419,11,37,106
E01003594,Newham 026A,7489.8274,3744.9137,2,0.064496176,4.331883979,12,29,90
E01003596,Newham 016B,3.3476,3.3476,1,3.02E-05,0.001883849,15,34,91
E01003598,Newham 021A,541.8062,541.8062,1,0.007492012,0.285612124,12,59,119
E01003600,Newham 021B,6772.7993,6772.7993,1,0.059059004,3.577812625,16,37,116
E01003601,Newham 028A,4861.6346,4861.6346,1,0.013422745,2.282457559,36,88,244
E01003602,Newham 026C,14030.0139,7015.00695,2,0.1196181,7.068017078,44,50,181
E01003603,Newham 028B,15278.1136,15278.1136,1,0.075587777,7.847002363,64,160,346
E01003607,Newham 026D,32673.1532,32673.1532,1,0.258677511,19.82594248,49,55,179
E01003608,Newham 028D,2672.2509,2672.2509,1,0.028796611,1.28969638,10,42,106
E01003609,Newham 037A,77222.4475,19305.61187,4,0.081333726,28.57973631,45,80,317
E01003611,Newham 037C,3748.3842,3748.3842,1,0.025295573,2.078970715,19,56,163
E01003615,Newham 013C,4000.6812,4000.6812,1,0.037193386,2.180207738,29,51,160
E01003619,Newham 012D,4914.7841,2457.39205,2,0.019286791,2.170841034,91,125,474
E01003622,Newham 023D,32294.3295,32294.3295,1,0.131325877,20.02128301,14,68,202
E01003631,Newham 020A,16753.0364,8376.5182,2,0.102299875,9.144670524,20,33,112
E01003632,Newham 020B,3569.603,3569.603,1,0.02592373,1.57389903,26,49,142
E01003634,Newham 020D,10475.5425,5237.77125,2,0.071667356,5.803624654,22,48,146
E01003635,Newham 016D,258601.1491,86200.38303,3,0.65754422,132.956889,8,35,119
E01003636,Newham 020E,50506.037,12626.50925,4,0.253161619,25.5338913,32,63,220
E01003638,Redbridge 017A,10544.5365,5272.26825,2,0.039532523,6.545336127,35,30,132
E01003639,Redbridge 013A,327.0377,327.0377,1,0.000316444,0.186028271,45,75,224
E01003640,Redbridge 013B,726739.4953,242246.4984,3,0.118904204,410.3554462,11,37,130
E01003645,Redbridge 017D,7200.137,7200.137,1,0.028247954,2.75867318,163,45,331
E01003647,Redbridge 015A,1705.3129,1705.3129,1,0.010694619,0.954822452,14,21,88
E01003648,Redbridge 012B,456.595,456.595,1,0.002085868,0.317741823,4,6,64
E01003655,Redbridge 004B,3538.628,3538.628,1,0.015498333,2.343462252,6,30,97
E01003656,Redbridge 005A,102438.2716,25609.5679,4,0.187633636,68.79669013,8,46,138
E01003657,Redbridge 005B,65672.5253,10945.42088,6,0.152079291,31.43730268,23,28,125
E01003658,Redbridge 004C,44202.1032,44202.1032,1,0.192777817,26.80539915,19,44,127
E01003659,Redbridge 005C,22096.6651,11048.33255,2,0.059151674,13.47357628,8,20,93
E01003660,Redbridge 004D,308887.3486,308887.3486,1,0.571783065,179.7947314,3,20,70
E01003661,Redbridge 019A,510.534,510.534,1,0.002453808,0.26384186,5,23,61
E01003663,Redbridge 019C,5392.7897,5392.7897,1,0.016899499,2.959818716,7,37,84
E01003664,Redbridge 019D,5473.0874,2736.5437,2,0.03297636,3.081693356,1,26,77
E01003665,Redbridge 019E,3778.5875,1889.29375,2,0.022381264,2.292832221,5,20,68
E01003666,Redbridge 019F,3894.6809,1298.226967,3,0.017893557,1.771920337,34,70,187
E01003672,Redbridge 007E,539.264,539.264,1,0.003001409,0.377107692,13,26,84
E01003675,Redbridge 036A,8745.4914,4372.7457,2,0.038128381,5.401785917,21,25,183
E01003677,Redbridge 036C,20375.749,20375.749,1,0.033590904,13.17113704,24,28,153
E01003680,Redbridge 036F,7905.6385,7905.6385,1,0.038167516,4.883037986,5,16,76
E01003681,Redbridge 036G,85770.9004,42885.4502,2,0.178109199,46.51350347,14,47,140
E01003684,Redbridge 030B,3.5969,3.5969,1,3.19E-05,0.00202073,4,26,69
E01003690,Redbridge 035A,513428.9533,256714.4767,2,0.665111783,300.0753672,63,66,242
E01003691,Redbridge 035B,3898.84,1949.42,2,0.017149487,2.718856346,5,27,92
E01003693,Redbridge 035D,41805.894,10451.4735,4,0.093536659,27.12906814,8,29,107
E01003697,Redbridge 035H,13461.6089,4487.202967,3,0.049311899,8.258655767,73,35,190
E01003699,Redbridge 006B,185217.0472,185217.0472,1,0.216654469,130.8954397,19,19,135
E01003700,Redbridge 006C,175348.0178,87674.0089,2,0.265021732,78.28036509,26,57,198
E01003704,Redbridge 006G,93999.3583,93999.3583,1,0.321440095,55.91871404,27,40,143
E01003705,Redbridge 010A,834.1514,834.1514,1,0.002624618,0.380543522,74,53,211
E01003707,Redbridge 008A,174.3077,174.3077,1,0.00069688,0.130567566,7,13,68
E01003708,Redbridge 008B,182488.2109,60829.40363,3,0.411718831,123.6369993,7,37,108
E01003709,Redbridge 008C,880.6788,880.6788,1,0.003758858,0.541289982,2,16,66
E01003710,Redbridge 008D,1.8768,1.8768,1,8.55E-06,0.001238812,2,11,58
E01003711,Redbridge 010C,99617.2759,49808.63795,2,0.275447895,54.97642158,44,48,173
E01003712,Redbridge 010D,54075.2154,54075.2154,1,0.317028156,39.79044547,6,25,70
E01003716,Redbridge 034D,111652.3347,55826.16735,2,0.321397156,65.21748522,11,21,95
E01003719,Redbridge 034F,166626.6627,166626.6627,1,0.430716777,85.1004406,23,56,177
E01003720,Redbridge 002A,219575.7811,31367.96873,7,0.417350911,123.5654367,28,37,151
E01003721,Redbridge 003A,8785.764,8785.764,1,0.047619104,5.295819168,17,27,102
E01003723,Redbridge 002C,2015.0351,2015.0351,1,0.006882583,1.156736567,7,49,134
E01003724,Redbridge 003B,1696.4344,1696.4344,1,0.007921058,1.228410138,7,28,88
E01003725,Redbridge 003C,1331.1976,1331.1976,1,0.008864209,0.888649933,4,30,89
E01003726,Redbridge 002D,1016289.774,338763.2581,3,0.267247649,666.8568071,27,59,218
E01003728,Redbridge 032A,32484.0538,8121.01345,4,0.121107977,13.40654305,192,117,560
E01003729,Redbridge 032B,2133.634,2133.634,1,0.018403367,1.21852313,80,71,278
E01003731,Redbridge 033A,49201.5442,49201.5442,1,0.351964201,33.67662163,19,34,114
E01003732,Redbridge 032D,27517.1012,27517.1012,1,0.229691334,16.62664725,8,41,119
E01003733,Redbridge 032E,4328.0162,2164.0081,2,0.04328955,2.449358347,15,45,112
E01003734,Redbridge 033B,2324.4523,2324.4523,1,0.018509912,1.294238474,29,48,159
E01003735,Redbridge 033C,29236.598,14618.299,2,0.146590477,12.49961437,20,71,158
E01003739,Redbridge 031C,3871.9267,1935.96335,2,0.01340036,1.825519425,11,65,146
E01003740,Redbridge 031D,134271.1969,67135.59845,2,0.300977606,65.33878195,10,53,157
E01003751,Redbridge 020A,196163.3494,49040.83735,4,0.327090567,100.3906599,16,47,147
E01003754,Redbridge 020C,34.4735,34.4735,1,0.000206608,0.021071822,6,15,79
E01003758,Redbridge 023D,2580.6342,2580.6342,1,0.010001481,0.999858272,41,70,197
E01003760,Redbridge 009B,4592.007,4592.007,1,0.015116824,2.575438587,11,40,132
E01003761,Redbridge 009C,23194.5481,23194.5481,1,0.231353397,13.0968651,8,42,108
E01003763,Redbridge 009E,7712.5816,7712.5816,1,0.011019825,4.113376853,80,21,175
E01003766,Redbridge 024A,14196.2709,14196.2709,1,0.09513657,7.471721526,16,57,126
E01003767,Redbridge 024B,10323.5757,10323.5757,1,0.051244739,5.538398981,62,70,219
E01003769,Redbridge 022A,28081.8901,14040.94505,2,0.116041723,16.23230642,114,68,275
E01003770,Redbridge 022B,17588.7733,5862.924433,3,0.025430401,6.741576581,51,252,458
E01003771,Redbridge 022C,3624.0623,1208.020767,3,0.015759523,1.873868821,8,52,116
E01003772,Redbridge 024D,440.1381,440.1381,1,0.002892709,0.258904765,8,32,94
E01003776,Redbridge 014C,103429.3314,34476.4438,3,0.306399755,62.5706784,10,24,126
E01003781,Redbridge 026A,1236.5965,1236.5965,1,0.007318209,0.744041215,37,55,217
E01003785,Redbridge 029C,11586.5813,11586.5813,1,0.031190362,6.085389338,15,50,155
E01003786,Redbridge 026C,1121.8439,1121.8439,1,0.008614084,0.790587667,8,19,72
E01003787,Redbridge 026D,0.2129,0.2129,1,1.57E-06,0.000138607,10,28,80
E01003788,Redbridge 029D,28.7622,28.7622,1,0.000181393,0.015530346,24,86,230
E01003793,Redbridge 027D,375231.779,187615.8895,2,0.658839412,241.1515289,139,27,236
E01003819,Richmond upon Thames 017B,532292.4727,40945.57482,13,0.506496524,317.7865509,16,40,139
E01003820,Richmond upon Thames 017C,56586.0364,8083.719486,7,0.187956144,29.03336911,9,24,76
E01003826,Richmond upon Thames 023E,19508.275,19508.275,1,0.018078922,11.03409219,18,39,121
E01003829,Richmond upon Thames 020B,3203.6247,3203.6247,1,0.007973757,1.912611761,30,60,177
E01003831,Richmond upon Thames 020D,89167.6428,89167.6428,1,0.281516591,55.10979159,13,21,80
E01003832,Richmond upon Thames 020E,62132.2462,12426.44924,5,0.277934765,43.41876045,4,40,92
E01003833,Richmond upon Thames 020F,18909.9523,4727.488075,4,0.09708818,13.64354423,22,28,85
E01003840,Richmond upon Thames 013A,153.7639,76.88195,2,0.000785452,0.097073169,4,20,58
E01003841,Richmond upon Thames 013B,87327.636,12475.37657,7,0.300525344,45.20063975,17,67,154
E01003842,Richmond upon Thames 013C,91426.2755,18285.2551,5,0.232804823,54.51775522,10,34,99
E01003843,Richmond upon Thames 013D,57335.4731,7166.934138,8,0.174839173,28.05062285,7,35,88
E01003845,Richmond upon Thames 013F,121087.763,20181.29383,6,0.294170829,74.46971894,7,22,85
E01003900,Richmond upon Thames 015C,759.1066,759.1066,1,0.001011772,0.485983739,25,50,121
E01003902,Richmond upon Thames 015E,19551.994,6517.331333,3,0.12483716,15.08641512,7,13,40
E01003903,Richmond upon Thames 015F,31155.7061,7788.926525,4,0.045772728,19.149174,28,31,137
E01003905,Richmond upon Thames 010A,27594.5665,9198.188833,3,0.073697361,19.22966307,10,15,50
E01003906,Richmond upon Thames 010B,13895.0045,6947.50225,2,0.066672604,8.587765451,12,33,90
E01003911,Southwark 020A,14650.6657,7325.33285,2,0.128928596,7.38068801,24,47,141
E01003912,Southwark 019A,6956.9051,6956.9051,1,0.08655616,4.361695987,13,34,75
E01003915,Southwark 024C,49.7459,49.7459,1,0.000510689,0.025642216,16,47,139
E01003917,Southwark 020C,9457.2328,9457.2328,1,0.085523416,5.328018479,26,43,141
E01003918,Southwark 020D,1671.7175,1671.7175,1,0.019173026,1.043519039,31,45,152
E01003921,Southwark 021C,9086.2172,9086.2172,1,0.072365611,6.219176728,198,137,541
E01003930,Southwark 034A,503.7589,503.7589,1,0.004670956,0.336737233,64,28,166
E01003933,Southwark 034C,65266.8627,32633.43135,2,0.295972054,37.27405066,97,53,293
E01003938,Southwark 006A,19454.3497,6484.783233,3,0.249942756,10.72455882,21,32,111
E01003940,Southwark 006B,352.773,352.773,1,0.006530171,0.23787795,12,23,95
E01003943,Southwark 009C,696.5151,696.5151,1,0.010845492,0.509520922,16,29,103
E01003950,Southwark 032B,26755.7841,13377.89205,2,0.108973518,14.03766217,14,27,104
E01003960,Southwark 012A,6044.12,6044.12,1,0.048494979,3.244294149,52,24,161
E01003963,Southwark 016A,6246.0866,6246.0866,1,0.1034933,3.790101092,28,47,125
E01003964,Southwark 015A,218605.9025,109302.9513,2,0.487137736,113.4436443,115,125,446
E01003969,Southwark 017B,130797.6778,65398.8389,2,0.457877932,70.39702788,109,121,410
E01003970,Southwark 016C,116655.2286,116655.2286,1,0.590845089,78.50284563,10,47,118
E01003978,Southwark 004B,15517.7096,15517.7096,1,0.114920707,8.433537826,46,54,202
E01003983,Southwark 018A,12023.7309,6011.86545,2,0.102207263,5.946454451,12,45,98
E01003984,Southwark 023A,177.2114,177.2114,1,0.001072367,0.088738808,50,78,233
E01003987,Southwark 011B,1943.0235,1943.0235,1,0.01426272,1.093429094,16,52,115
E01003990,Southwark 018D,2750.5444,916.8481333,3,0.019699964,1.290124015,17,38,143
E01003991,Southwark 017C,3618.5819,3618.5819,1,0.045719335,2.995514818,11,21,80
E01003992,Southwark 014A,149.6871,149.6871,1,0.002055101,0.100326475,5,35,89
E01003993,Southwark 017D,1074.63,537.315,2,0.012385973,0.627338004,16,54,113
E01003994,Southwark 012E,9872.9649,9872.9649,1,0.069291802,6.612836504,114,107,356
E01003995,Southwark 014B,3005.1217,3005.1217,1,0.046558564,2.171330708,10,40,114
E01003999,Southwark 014E,5791.219,5791.219,1,0.067780255,4.016101942,2,23,85
E01004000,Southwark 026A,35.9727,35.9727,1,0.000226899,0.019124242,30,47,139
E01004001,Southwark 026B,65508.1754,65508.1754,1,0.337018069,37.69170046,17,32,115
E01004002,Southwark 029A,136208.7302,136208.7302,1,0.406961911,84.65427607,8,26,74
E01004003,Southwark 023B,17870.3944,17870.3944,1,0.141499281,10.49964418,45,54,218
E01004005,Southwark 023D,11510.08,5755.04,2,0.075304717,5.177723797,63,113,331
E01004006,Southwark 023E,1630.209,1630.209,1,0.010917061,0.828358232,8,29,139
E01004007,Southwark 018E,9086.868,9086.868,1,0.11528603,7.206080888,20,25,87
E01004010,Southwark 022D,11438.0274,11438.0274,1,0.088739611,7.495430799,125,111,436
E01004012,Southwark 019C,3010.2252,3010.2252,1,0.02140617,1.203127578,19,58,165
E01004014,Southwark 019E,4672.4269,2336.21345,2,0.050334251,2.619073374,9,60,131
E01004020,Southwark 029D,1289.2752,644.6376,2,0.006512885,0.74524578,8,40,102
E01004023,Southwark 004D,200.7146,200.7146,1,0.00176809,0.130334156,74,61,246
E01004030,Southwark 007A,17277.8892,2879.6482,6,0.185002028,11.85853754,25,29,114
E01004031,Southwark 007B,110887.2634,55443.6317,2,0.260980415,53.82876864,393,140,761
E01004033,Southwark 007C,12240.714,4080.238,3,0.083437325,8.058402897,71,81,230
E01004034,Southwark 007D,55160.3142,11032.06284,5,0.413585669,35.79514225,16,38,129
E01004035,Southwark 011D,108055.8235,108055.8235,1,0.48349967,66.61888009,12,53,158
E01004049,Southwark 027D,8767.5308,8767.5308,1,0.082801382,5.243738517,14,23,70
E01004055,Southwark 001E,55062.9573,27531.47865,2,0.285079146,42.65139992,6,42,88
E01004062,Southwark 025B,1812.3056,1812.3056,1,0.010861686,0.913000302,165,148,517
E01004064,Southwark 026D,20317.2369,20317.2369,1,0.125128927,10.28720856,34,53,194
E01004068,Southwark 026E,3363.694,3363.694,1,0.0179185,1.64323107,28,51,195
E01004076,Sutton 011A,422853.2153,52856.65191,8,0.123059183,284.3666545,78,60,281
E01004077,Sutton 011B,17842.5287,8921.26435,2,0.067614601,11.4375184,3,24,76
E01004078,Sutton 011C,30593.0259,6118.60518,5,0.094880398,18.91962022,59,22,120
E01004079,Sutton 011D,75245.5683,37622.78415,2,0.232879954,53.78525254,4,9,41
E01004080,Sutton 011E,4692.787,2346.3935,2,0.015976188,3.523113363,7,18,65
E01004081,Sutton 011F,4104.1266,4104.1266,1,0.023933218,2.723375315,4,19,73
E01004083,Sutton 019A,114198.363,57099.1815,2,0.458123207,80.42138239,6,34,89
E01004086,Sutton 019B,73633.7385,36816.86925,2,0.130984589,45.53725325,11,39,128
E01004088,Sutton 019C,263118.346,52623.6692,5,0.563264884,144.7295633,15,85,188
E01004089,Sutton 019D,3944.7533,1972.37665,2,0.034852896,3.057948295,33,48,122
E01004090,Sutton 021A,16078.4997,16078.4997,1,0.085217708,13.47736773,8,34,89
E01004096,Sutton 021B,5348.0457,5348.0457,1,0.034454946,3.750382679,3,14,53
E01004097,Sutton 015A,9119.9404,9119.9404,1,0.03296956,5.441491885,0,12,33
E01004099,Sutton 015C,102553.3617,17092.22695,6,0.266383347,71.16818994,21,41,143
E01004100,Sutton 015D,25501.4697,25501.4697,1,0.070924255,18.8341726,69,21,143
E01004101,Sutton 013A,808.2612,404.1306,2,0.003707529,0.593873035,5,10,52
E01004102,Sutton 015E,112397.1186,28099.27965,4,0.286581159,81.80285197,20,29,100
E01004103,Sutton 013B,96.1393,96.1393,1,0.000549834,0.060963412,1,11,43
E01004107,Sutton 020B,1679.4211,559.8070333,3,0.006926155,1.098378744,3,34,68
E01004109,Sutton 024D,116545.0273,23309.00546,5,0.175902623,73.02320006,5,20,60
E01004110,Sutton 016A,12024.6273,3006.156825,4,0.038151569,6.578023687,15,28,92
E01004111,Sutton 016B,248266.6254,124133.3127,2,0.517519988,164.3061717,17,22,80
E01004116,Sutton 008A,16812.7504,8406.3752,2,0.052044437,10.45569055,3,10,51
E01004117,Sutton 006A,73607.1709,73607.1709,1,0.292636956,50.2781222,2,5,45
E01004118,Sutton 009B,936.6775,936.6775,1,0.003428984,0.559210448,17,30,116
E01004119,Sutton 009C,29762.9901,29762.9901,1,0.116198352,20.98941474,77,29,149
E01004121,Sutton 006B,10220.0687,10220.0687,1,0.040830123,6.526225224,35,26,124
E01004123,Sutton 002A,131141.3881,26228.27762,5,0.316888741,61.68456637,37,89,233
E01004124,Sutton 002B,5476.5302,5476.5302,1,0.029847535,2.999195071,4,36,82
E01004127,Sutton 005A,3.3157,3.3157,1,1.62E-05,0.002015623,12,45,104
E01004128,Sutton 002D,2003.1205,667.7068333,3,0.011526728,1.346183132,25,59,159
E01004129,Sutton 002E,50776.781,50776.781,1,0.195670304,28.65506828,31,74,186
E01004130,Sutton 003A,186689.9752,31114.99587,6,0.274910371,116.8272686,52,42,175
E01004131,Sutton 003B,472.0175,472.0175,1,0.00227722,0.289226409,5,14,63
E01004134,Sutton 003C,1681.8346,1681.8346,1,0.007640376,1.172010174,19,23,95
E01004135,Sutton 003D,75624.3787,25208.12623,3,0.274709825,52.22678087,6,24,63
E01004136,Sutton 003E,4913.8516,4913.8516,1,0.020542317,3.164102769,7,9,55
E01004137,Sutton 012A,11159.6678,11159.6678,1,0.047315207,7.351559816,95,63,212
E01004138,Sutton 013C,24196.4197,24196.4197,1,0.145027622,15.59047661,11,33,90
E01004141,Sutton 012C,348.9783,348.9783,1,0.002799935,0.224423344,15,44,116
E01004142,Sutton 012D,18084.1923,6028.0641,3,0.047191353,8.873499657,573,373,1331
E01004144,Sutton 007A,137197.8116,27439.56232,5,0.338400336,84.32563712,14,18,79
E01004145,Sutton 007B,135102.7495,45034.24983,3,0.298038064,63.39875622,5,35,99
E01004146,Sutton 007C,10938.641,5469.3205,2,0.050931951,6.396866082,20,40,106
E01004147,Sutton 007D,7028.9614,1757.24035,4,0.024120021,4.434675962,10,19,75
E01004148,Sutton 014B,3385.5045,1692.75225,2,0.014295518,2.126573178,12,29,82
E01004149,Sutton 012E,9076.1986,9076.1986,1,0.033514294,5.30771848,5,18,57
E01004153,Sutton 021E,4161.594,4161.594,1,0.024074585,2.436530445,6,15,70
E01004155,Sutton 018B,1.5536,1.5536,1,8.08E-06,0.0009543,6,23,60
E01004159,Sutton 014C,68111.3295,68111.3295,1,0.200920153,44.57547742,7,15,56
E01004160,Sutton 014D,2821.7872,2821.7872,1,0.01259505,1.791610921,4,13,53
E01004161,Sutton 014E,94855.0308,15809.1718,6,0.293736061,65.6890795,15,14,59
E01004162,Sutton 018E,674.3635,674.3635,1,0.003774972,0.435354099,20,14,74
E01004163,Sutton 005B,16704.6259,5568.208633,3,0.076418297,10.84012064,42,22,102
E01004164,Sutton 004A,4045.5097,2022.75485,2,0.017364173,2.74086023,61,18,115
E01004165,Sutton 005C,25795.8246,6448.95615,4,0.103786798,15.46512266,11,33,104
E01004166,Sutton 004B,26614.818,8871.606,3,0.109980683,18.36771429,11,26,81
E01004168,Sutton 013E,33431.7579,33431.7579,1,0.148615881,21.21304435,7,18,59
E01004169,Sutton 004C,9100.5998,3033.533267,3,0.060669422,8.018149604,2,36,70
E01004170,Sutton 017B,2223.191,2223.191,1,0.008847882,1.291801859,52,38,157
E01004171,Sutton 010A,110367.3193,18394.55322,6,0.294762923,72.70574394,7,22,74
E01004172,Sutton 010B,2844.5212,1422.2606,2,0.015735433,1.836359716,17,45,133
E01004173,Sutton 010C,5036.1879,5036.1879,1,0.022218412,3.636236751,3,6,58
E01004175,Sutton 010D,42640.7073,21320.35365,2,0.161904654,26.41927342,6,20,56
E01004176,Sutton 010E,768.972,768.972,1,0.004694369,0.541911205,14,22,85
E01004177,Sutton 020C,2161.5399,2161.5399,1,0.009584223,1.23234886,13,19,63
E01004178,Sutton 017D,1185.0746,592.5373,2,0.005032968,0.598824962,117,74,296
E01004179,Sutton 017E,152.5467,152.5467,1,0.000656333,0.097349521,9,13,55
E01004183,Sutton 001B,47236.4539,9447.29078,5,0.227003981,28.3362051,23,56,154
E01004184,Sutton 001C,132479.3096,44159.76987,3,0.473438349,83.3203205,9,39,94
E01004185,Sutton 001D,65788.5186,10964.7531,6,0.163516891,45.30889711,8,69,153
E01004186,Sutton 004D,21081.0443,5270.261075,4,0.070379861,12.22798393,9,31,74
E01004187,Sutton 005E,2.1588,2.1588,1,1.22E-05,0.001343373,10,25,85
E01004188,Sutton 004E,2853.9149,951.3049667,3,0.008294784,1.667980655,26,34,111
E01004189,Sutton 001E,131247.1981,43749.06603,3,0.386713906,69.8494934,12,50,127
E01004190,Sutton 008C,14549.5762,4849.858733,3,0.054788619,10.64343541,0,11,38
E01004192,Sutton 006C,66845.5419,9549.363129,7,0.171736472,34.6170595,10,26,74
E01004193,Sutton 006D,89135.1013,22283.77533,4,0.241241868,38.28827375,10,51,123
E01004194,Sutton 008E,9309.0662,2327.26655,4,0.045130924,6.865093068,8,39,80
E01004195,Sutton 006E,13051.5189,3262.879725,4,0.05476208,8.270924525,15,24,73
E01004197,Tower Hamlets 002A,2559.7967,853.2655667,3,0.015284506,1.099096909,154,115,493
E01004201,Tower Hamlets 002D,3888.9235,972.230875,4,0.030271273,2.499308162,20,31,147
E01004202,Tower Hamlets 005B,2666.7606,533.35212,5,0.024381921,1.564082463,107,46,291
E01004203,Tower Hamlets 005C,8395.3338,2098.83345,4,0.079152452,4.71913086,148,99,413
E01004204,Tower Hamlets 005D,4689.2219,4689.2219,1,0.056184286,2.964109924,20,40,151
E01004205,Tower Hamlets 013A,5501.1849,5501.1849,1,0.04045671,2.612148576,49,49,200
E01004206,Tower Hamlets 013B,2207.7826,2207.7826,1,0.028538066,1.479747051,22,58,165
E01004209,Tower Hamlets 011B,35943.3141,17971.65705,2,0.433305486,26.31282145,16,47,119
E01004211,Tower Hamlets 013D,64674.0559,32337.02795,2,0.393658081,44.20646336,105,106,409
E01004212,Tower Hamlets 011D,2148.9977,716.3325667,3,0.025380589,1.207302079,89,57,276
E01004214,Tower Hamlets 030A,826.2575,206.564375,4,0.012147605,0.495061414,8,15,60
E01004217,Tower Hamlets 030C,212479.8119,30354.25884,7,0.51907328,121.7649352,25,44,146
E01004219,Tower Hamlets 028B,20469.8849,6823.294967,3,0.102048814,8.923227942,50,75,263
E01004222,Tower Hamlets 001A,6824.9358,3412.4679,2,0.049699399,2.751990242,42,84,260
E01004223,Tower Hamlets 001B,459834.0069,229917.0035,2,0.776736753,221.1803785,29,41,165
E01004224,Tower Hamlets 001C,65671.1072,10945.18453,6,0.150797466,32.8355536,44,65,312
E01004229,Tower Hamlets 004C,1380.9833,1380.9833,1,0.012987661,0.930581739,19,31,135
E01004230,Tower Hamlets 003B,52371.0543,26185.52715,2,0.329722709,24.92672742,33,26,155
E01004231,Tower Hamlets 004D,3679.749,3679.749,1,0.033608244,2.052286113,112,52,274
E01004233,Tower Hamlets 003D,10055.9088,5027.9544,2,0.11903578,5.522190445,25,29,117
E01004235,Tower Hamlets 008A,11.2863,11.2863,1,0.000298353,0.008226166,11,20,54
E01004236,Tower Hamlets 008B,7048.098,3524.049,2,0.069741757,4.197795116,11,48,129
E01004238,Tower Hamlets 008D,16065.4226,4016.35565,4,0.045097305,5.878310501,99,176,506
E01004239,Tower Hamlets 008E,4092.8096,4092.8096,1,0.037709159,2.481994906,19,48,154
E01004240,Tower Hamlets 012A,11681.6765,5840.83825,2,0.139502112,6.436185399,9,49,111
E01004241,Tower Hamlets 012B,1433.1127,1433.1127,1,0.01206075,0.884091733,5,47,114
E01004242,Tower Hamlets 012C,14715.9229,7357.96145,2,0.072854978,5.999153241,69,128,414
E01004243,Tower Hamlets 020A,3831.4994,3831.4994,1,0.033579455,2.141698938,14,33,98
E01004244,Tower Hamlets 020B,7301.5425,3650.77125,2,0.054014468,3.873497347,63,71,258
E01004245,Tower Hamlets 018A,10639.8634,3546.621133,3,0.049825403,6.913491488,16,46,123
E01004246,Tower Hamlets 018B,9877.4994,4938.7497,2,0.048658634,4.99620607,29,67,257
E01004248,Tower Hamlets 018C,5586.974,2793.487,2,0.052823222,4.156974702,21,49,153
E01004249,Tower Hamlets 018D,17752.6772,4438.1693,4,0.097247094,8.664068912,21,63,199
E01004250,Tower Hamlets 020D,4015.7479,2007.87395,2,0.039955202,1.714666055,25,79,200
E01004251,Tower Hamlets 023A,16327.3326,5442.4442,3,0.126528714,7.842138617,51,88,245
E01004252,Tower Hamlets 024A,25597.3931,12798.69655,2,0.159617488,9.456000406,39,95,281
E01004253,Tower Hamlets 024B,29219.4246,9739.8082,3,0.192234314,12.48693359,29,78,210
E01004255,Tower Hamlets 023C,1310.5056,655.2528,2,0.013739631,0.809954017,27,61,190
E01004256,Tower Hamlets 024C,7969.4298,3984.7149,2,0.05613211,4.609271139,17,56,200
E01004257,Tower Hamlets 024D,21949.0021,10974.50105,2,0.177197686,11.65021343,15,72,182
E01004260,Tower Hamlets 007B,25042.2809,25042.2809,1,0.253542721,13.99010106,24,62,169
E01004261,Tower Hamlets 010A,6188.8641,6188.8641,1,0.037005544,2.451035287,100,51,258
E01004262,Tower Hamlets 010B,367.1455,367.1455,1,0.00251331,0.210760907,129,150,421
